date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:32	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2011:51:33%20GMT	https://demo.dashboardpack.com/adminty-html/default/dashboard-project.html	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/default/dashboard-project.html	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:33	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2011:51:34%20GMT	https://demo.dashboardpack.com/adminty-html/default/widget.html	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/default/widget.html	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:33	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2011:51:34%20GMT	https://demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-after-init.html	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-after-init.html	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:34	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2011:51:34%20GMT	https://demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-fallback.html	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-fallback.html	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:34	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2011:51:35%20GMT	https://demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-on-init.html	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-on-init.html	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:34	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2011:51:35%20GMT	https://demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-resources.html	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-resources.html	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:35	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2011:51:36%20GMT	https://demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-xhr-backend.html	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/default/internationalization/internationalization-xhr-backend.html	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:35	118880/118880	---M--	200	added ('OK')	image/jpeg	etag:%22632da188-1d060%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/breadcrumb-bg.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/breadcrumb-bg.jpg	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:35	9338/9338	---M--	200	added ('OK')	image/png	etag:%22632da1d8-247a%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/widget/wathernature.png	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/widget/wathernature.png	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:35	15165/15165	---M--	200	added ('OK')	image/png	etag:%22632da1d9-3b3d%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/widget/watherstar1.png	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/widget/watherstar1.png	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:36	15272/15272	---M--	200	added ('OK')	image/png	etag:%22632da1d9-3ba8%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/widget/watherstar2.png	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/widget/watherstar2.png	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:36	359/359	---M--	200	added ('OK')	image/png	etag:%22632da1d8-167%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/widget/watherbottom.png	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/widget/watherbottom.png	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:36	209014/209014	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da59a-33076%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/dashboard/amchart/js/amcharts.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/dashboard/amchart/js/amcharts.js	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:36	49156/49156	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da59c-c004%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/dashboard/amchart/js/serial.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/dashboard/amchart/js/serial.js	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:37	2914/2914	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da59b-b62%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/dashboard/amchart/js/light.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/dashboard/amchart/js/light.js	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:37	5771/5771	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da59e-168b%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/dashboard/custom-dashboard.min.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/dashboard/custom-dashboard.min.js	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:37	6656/6656	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da1dd-1a00%22	https://demo.dashboardpack.com/adminty-html/files/assets/js/horizontal-layout.min.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/js/horizontal-layout.min.js	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-static.html)
17:21:38	11373/11373	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da1df-2c6d%22	https://demo.dashboardpack.com/adminty-html/files/assets/js/menu/menu-hori-fixed.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/js/menu/menu-hori-fixed.js	(from https://demo.dashboardpack.com/adminty-html/default/menu-horizontal-fixed.html)
17:21:38	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2011:51:39%20GMT	https://demo.dashboardpack.com/adminty-html/files/bower_components/i18next-browser-languagedetector/js/i18nextBrowserLanguageDetector.min.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/bower_components/i18next-browser-languagedetector/js/i18nextBrowserLanguageDetector.min.js	(from https://demo.dashboardpack.com/adminty-html/default/menu-bottom.html)
17:21:39	13832/13832	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da1df-3608%22	https://demo.dashboardpack.com/adminty-html/files/assets/js/menu/box-layout.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/js/menu/box-layout.js	(from https://demo.dashboardpack.com/adminty-html/default/box-layout.html)
17:21:39	13834/13834	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da1e0-360a%22	https://demo.dashboardpack.com/adminty-html/files/assets/js/menu/menu-rtl.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/js/menu/menu-rtl.js	(from https://demo.dashboardpack.com/adminty-html/default/menu-rtl.html)
17:21:39	7720/7720	---MCZ	200	added ('OK')	text/css	etag:W/%22632da67e-1e28%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/menu-search/css/component.css	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/menu-search/css/component.css	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:39	8314/8314	---M--	200	added ('OK')	image/jpeg	etag:%22632da1ad-207a%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav1.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav1.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:40	7356/7356	---M--	200	added ('OK')	image/jpeg	etag:%22632da1ad-1cbc%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav2.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav2.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:40	8063/8063	---M--	200	added ('OK')	image/jpeg	etag:%22632da1ad-1f7f%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav3.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav3.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:40	8052/8052	---M--	200	added ('OK')	image/jpeg	etag:%22632da1ad-1f74%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav4.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav4.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:40	7931/7931	---M--	200	added ('OK')	image/jpeg	etag:%22632da1ae-1efb%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav5.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav5.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:40	8201/8201	---M--	200	added ('OK')	image/jpeg	etag:%22632da1ae-2009%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav6.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav6.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:41	7693/7693	---M--	200	added ('OK')	image/jpeg	etag:%22632da1af-1e0d%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav7.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav7.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:41	8234/8234	---M--	200	added ('OK')	image/jpeg	etag:%22632da1ae-202a%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav8.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav8.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:41	8229/8229	---M--	200	added ('OK')	image/jpeg	etag:%22632da1ae-2025%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav9.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav9.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:41	8104/8104	---M--	200	added ('OK')	image/jpeg	etag:%22632da1af-1fa8%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav10.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/navbar/nav10.jpg	(from https://demo.dashboardpack.com/adminty-html/default/navbar-light.html)
17:21:42	3030/3030	---M--	200	added ('OK')	image/jpeg	etag:%22632da187-bd6%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/avatar-5.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/avatar-5.jpg	(from https://demo.dashboardpack.com/adminty-html/default/widget-statistic.html)
17:21:42	2963/2963	---M--	200	added ('OK')	image/jpeg	etag:%22632da187-b93%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/avatar-7.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/avatar-7.jpg	(from https://demo.dashboardpack.com/adminty-html/default/widget-statistic.html)
17:21:42	25974/25974	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da69c-6576%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/widget/excanvas.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/widget/excanvas.js	(from https://demo.dashboardpack.com/adminty-html/default/widget-statistic.html)
17:21:43	2778/2778	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da1dd-ada%22	https://demo.dashboardpack.com/adminty-html/files/assets/js/jquery.mousewheel.min.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/js/jquery.mousewheel.min.js	(from https://demo.dashboardpack.com/adminty-html/default/widget-statistic.html)
17:21:43	32289/32289	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da69c-7e21%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/widget/custom-widget1.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/widget/custom-widget1.js	(from https://demo.dashboardpack.com/adminty-html/default/widget-chart.html)
17:21:44	8898/8898	---MCZ	200	added ('OK')	text/css	etag:W/%22632da10c-22c2%22	https://demo.dashboardpack.com/adminty-html/files/assets/css/linearicons.css	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/css/linearicons.css	(from https://demo.dashboardpack.com/adminty-html/default/alert.html)
17:21:44	1008/1008	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da1e4-3f0%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/accordion/accordion.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/accordion/accordion.js	(from https://demo.dashboardpack.com/adminty-html/default/accordion.html)
17:21:44	7944/7944	---M--	200	added ('OK')	image/png	etag:%22632da1d1-1f08%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/user.png	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/user.png	(from https://demo.dashboardpack.com/adminty-html/default/generic-class.html)
17:21:45	4247/4247	---MCZ	200	added ('OK')	text/css	etag:W/%22632da678-1097%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/list-scroll/list.css	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/list-scroll/list.css	(from https://demo.dashboardpack.com/adminty-html/default/list.html)
17:21:45	20145/20145	---MCZ	200	added ('OK')	text/css	etag:W/%22632daf78-4eb1%22	https://demo.dashboardpack.com/adminty-html/files/bower_components/stroll/css/stroll.css	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/bower_components/stroll/css/stroll.css	(from https://demo.dashboardpack.com/adminty-html/default/list.html)
17:21:46	14061/14061	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632daf79-36ed%22	https://demo.dashboardpack.com/adminty-html/files/bower_components/stroll/js/stroll.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/bower_components/stroll/js/stroll.js	(from https://demo.dashboardpack.com/adminty-html/default/list.html)
17:21:46	5574/5574	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da678-15c6%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/list-scroll/list-custom.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/list-scroll/list-custom.js	(from https://demo.dashboardpack.com/adminty-html/default/list.html)
17:21:46	11355/11355	---M--	200	added ('OK')	image/png	etag:%22632da1ca-2c5b%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/tooltip/Euclid.png	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/tooltip/Euclid.png	(from https://demo.dashboardpack.com/adminty-html/default/tooltip.html)
17:21:47	2553/2553	---MCZ	200	added ('OK')	text/css	etag:W/%22632da64a-9f9%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/jqpagination/jqpagination.css	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/jqpagination/jqpagination.css	(from https://demo.dashboardpack.com/adminty-html/default/other.html)
17:21:47	11380/11380	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da64a-2c74%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/jqpagination/jquery.jqpagination.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/jqpagination/jquery.jqpagination.js	(from https://demo.dashboardpack.com/adminty-html/default/other.html)
17:21:47	379/379	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632da68a-17b%22	https://demo.dashboardpack.com/adminty-html/files/assets/pages/sortable-custom.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/pages/sortable-custom.js	(from https://demo.dashboardpack.com/adminty-html/default/draggable.html)
17:21:48	36761/36761	---M--	200	added ('OK')	image/jpeg	etag:%22632da18f-8f99%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/card-block/card1.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/card-block/card1.jpg	(from https://demo.dashboardpack.com/adminty-html/default/draggable.html)
17:21:48	53930/53930	---M--	200	added ('OK')	image/jpeg	etag:%22632da190-d2aa%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/card-block/card14.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/card-block/card14.jpg	(from https://demo.dashboardpack.com/adminty-html/default/draggable.html)
17:21:48	59533/59533	---M--	200	added ('OK')	image/jpeg	etag:%22632da18f-e88d%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/card-block/card13.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/card-block/card13.jpg	(from https://demo.dashboardpack.com/adminty-html/default/draggable.html)
17:21:48	53930/53930	---M--	200	added ('OK')	image/jpeg	etag:%22632da18f-d2aa%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/card-block/card2.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/card-block/card2.jpg	(from https://demo.dashboardpack.com/adminty-html/default/draggable.html)
17:21:48	3509/3509	---M--	200	added ('OK')	image/jpeg	etag:%22632da187-db5%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/avatar-6.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/avatar-6.jpg	(from https://demo.dashboardpack.com/adminty-html/default/draggable.html)
17:21:49	120578/120578	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632daf68-1d702%22	https://demo.dashboardpack.com/adminty-html/files/bower_components/Sortable/Sortable.js	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/bower_components/Sortable/Sortable.js	(from https://demo.dashboardpack.com/adminty-html/default/draggable.html)
17:21:49	7143/7143	---MCZ	200	added ('OK')	text/css	etag:W/%22632da9ca-1be7%22	https://demo.dashboardpack.com/adminty-html/files/bower_components/ekko-lightbox/dist/ekko-lightbox.css	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/bower_components/ekko-lightbox/dist/ekko-lightbox.css	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:49	3891/3891	---MCZ	200	added ('OK')	text/css	etag:W/%22632dad04-f33%22	https://demo.dashboardpack.com/adminty-html/files/bower_components/lightbox2/dist/css/lightbox.css	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/bower_components/lightbox2/dist/css/lightbox.css	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:49	111098/111098	---M--	200	added ('OK')	image/jpeg	etag:%22632da19f-1b1fa%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l1.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l1.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:49	15917/15917	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a5-3e2d%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl1.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl1.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:50	104466/104466	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a4-19812%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l2.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l2.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:50	7134/7134	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a6-1bde%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl2.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl2.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:50	78224/78224	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a4-13190%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l3.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l3.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:50	8480/8480	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a6-2120%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl3.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl3.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:51	181908/181908	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a5-2c694%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l4.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l4.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:51	13913/13913	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a6-3659%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl4.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl4.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:51	88223/88223	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a5-1589f%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l5.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l5.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:51	11779/11779	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a7-2e03%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl5.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl5.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:51	140143/140143	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a5-2236f%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l6.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/l6.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:52	19022/19022	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a7-4a4e%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl6.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/sl6.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:52	7351/7351	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a7-1cb7%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/v1.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/v1.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:52	7868/7868	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a7-1ebc%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/v2.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/v2.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:52	5894/5894	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a8-1706%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/v3.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/v3.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:53	198216/198216	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a6-30648%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/mixin.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/mixin.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
17:21:53	17326/17326	---M--	200	added ('OK')	image/jpeg	etag:%22632da1a7-43ae%22	https://demo.dashboardpack.com/adminty-html/files/assets/images/light-box/smixin.jpg	C:/Users/hello/Desktop/AI%20&%20ML/admin/ad/demo.dashboardpack.com/adminty-html/files/assets/images/light-box/smixin.jpg	(from https://demo.dashboardpack.com/adminty-html/default/light-box.html)
